filepath,label
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2335.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2338.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2338_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2340_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2344_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2345.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2361_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2365_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2366_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2369.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2372.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2379_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2385.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2385_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2391_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2392_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2394.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2394_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2399_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2400.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2412.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2413.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2415_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2420.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2424_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2429_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2435_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2441_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2451.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2452_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2465.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2465_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2476.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2478.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2484_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2485_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2487.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2488_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2502_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2503_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2506.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2510_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2512.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2516.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2517.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2532.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2536_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2540_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2547.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2550_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2559.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2564_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2572_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2582.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2582_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2583_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2584_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2588.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2591.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2594_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2597_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2599_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2602_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2606.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2611.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2612.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2619_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2624.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2634_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2642.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2651_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2655_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2656_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2659.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2665.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2668_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2671.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2672.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2673.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2682.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2700.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2704_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2707_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2714.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2714_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2715_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2717_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2725_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2729_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2731.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2738_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2750_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2762.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2763.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2763_flipLR.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___Common_rust_\RS_Rust 2766.JPG,Corn_(maize)___Common_rust_
D:/Final_project_data/Train\Corn_(maize)___healthy\03fc887f-e206-4233-8829-ff7070bb3449___R.S_HL 5519 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\04506233-3040-4d4b-9e8f-acdd0a1e9693___R.S_HL 7942 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\062b0c0f-94fa-4c58-b735-2ba65e4dc9b9___R.S_HL 7947 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\06ebb8a5-b811-465a-923b-849b27969bad___R.S_HL 0632 copy 5_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\0761360f-9118-4019-a513-e0b80d871a3d___R.S_HL 8175 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\098a17fd-0351-4f0f-a4a8-6f2a638b4afb___R.S_HL 7897 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\0997fbc9-8297-4a33-ab73-6f8096f5bc04___R.S_HL 8186 copy 3_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\0b703646-9307-401b-bd31-ace32353d467___R.S_HL 5499 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\0cdeb628-7351-4bff-abfe-dfe75ad931e4___R.S_HL 8224 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\0d0d4a6f-784f-464b-89e8-f962d375e4be___R.S_HL 8253 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\0f16ec85-220f-4b3f-8a89-6e463676c8b0___R.S_HL 8013 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\0f3ce24e-fcf4-4738-94db-dc39881c0c73___R.S_HL 8038 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\0f80ca6d-b0a3-4c59-bf37-f89bc3eea6ce___R.S_HL 8018 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\0fc63695-5bae-4313-ae41-9e9e09ce855b___R.S_HL 0620 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\1003bded-8167-4819-a1d8-627449fe7781___R.S_HL 7991 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\106155b4-c159-401a-9ca2-ef3e2f4c2baf___R.S_HL 7983 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\10d94b50-caeb-48d2-8a4d-79a9ccbae1ea___R.S_HL 8104 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\116ba4e1-7cd5-4d4e-b876-5212a41a0ab3___R.S_HL 8201 copy _flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\11c1e3ce-73d1-4338-8939-473087e9dcbb___R.S_HL 0604.JPG,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\11dcda6d-bfdf-457d-8fad-ad169be1501e___R.S_HL 8199 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\12bab18c-050a-4f66-b15d-49a8e19a8d06___R.S_HL 0616_flipLR.JPG,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\13b74f08-faed-40d7-8771-b1fc384e5e4a___R.S_HL 8259 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\13b74f08-faed-40d7-8771-b1fc384e5e4a___R.S_HL 8259 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\15e8fdce-816e-4a57-ae54-10ba5638fb0a___R.S_HL 0618 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\1675b5c5-4f27-47b4-8088-1387b0eb437d___R.S_HL 8095 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\1970b015-02d3-405a-a1d7-3457a6977557___R.S_HL 7891 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\19f6234f-30e6-41e1-90bf-8204612bb150___R.S_HL 8223 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\1a95abb5-1e21-47ce-a1d9-fc9d235a2da6___R.S_HL 5537 copy 3_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\1b0e7982-54b4-4197-9a3d-5ff8eeb2dee6___R.S_HL 8303 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\1b969db5-ff14-4340-94c2-c4bafd6e35b9___R.S_HL 0639 copy 3_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\1d33787c-1186-4728-8e21-6b142c44f767___R.S_HL 0606 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\1d674419-c828-4f70-86fc-aacd003ad402___R.S_HL 5515 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\1f5c2a29-e3b6-4d3e-9fbc-019d6bf7ed94___R.S_HL 0614 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\21380f6b-1ccb-4aa3-9cf6-af8d85b8925e___R.S_HL 8340 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\21bcd072-87a4-4a25-b6fe-3d6cb261b879___R.S_HL 8012 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\235b7976-4626-4244-9ed9-add8dc171ee9___R.S_HL 8196 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\2500d247-7e34-424d-b7ec-6eb9c6686ed9___R.S_HL 8112 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\270ba8ed-21f5-43cc-b401-7b643ce5f65d___R.S_HL 8090 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\2769e7a4-1f58-4534-b0e3-39f5646133e4___R.S_HL 5547 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\27cf1dd3-bee1-451d-b100-5a35369192d0___R.S_HL 8298 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\289766de-9eb5-45f9-9959-b344fedecb62___R.S_HL 8295 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\28f3f3b8-45c6-4137-86cd-8c95c871f202___R.S_HL 8288 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\295e7512-bcc4-4412-a786-424d66dd3980___R.S_HL 0596.JPG,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\2962f63b-7205-4318-af49-2eb03f16e135___R.S_HL 5522 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\2af59ffa-49d7-4c0f-963c-d7b8a0dbd852___R.S_HL 8122 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\2bcf6ae6-5dcd-4330-9338-e38e54d90f32___R.S_HL 7964 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\2bcf6ae6-5dcd-4330-9338-e38e54d90f32___R.S_HL 7964 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\2c52d7ed-d259-4ce3-b38a-9ecdb86b7e85___R.S_HL 8065 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\2cc2a67b-0c0d-4c8f-8563-23300b76ee1b___R.S_HL 8295 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\2cd74832-29e5-441a-84b1-5bc5379c16c2___R.S_HL 8111 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\30a2b405-dfd6-481c-8d3c-a0270d3d0891___R.S_HL 8106 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\30cc387b-d8c5-4eb4-bc27-a233be37cf6b___R.S_HL 5548 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\333922bd-09d6-4039-9975-894d77fec8eb___R.S_HL 5496 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\33ae3386-f7ce-4c52-92d0-13d964f1cfae___R.S_HL 8331 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\34074440-8163-4cbb-9c8b-0bb6408670f7___R.S_HL 8069 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\3524aed9-a07f-437c-8afe-a938daec4284___R.S_HL 0632 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\363ba8b2-4b66-4caa-ae2c-df6523aa6da6___R.S_HL 8234 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\384dee4e-f5d5-4c86-a3f8-279946157984___R.S_HL 8278 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\388becdf-55dd-4fcb-a32a-b8b5e01de2f3___R.S_HL 8054 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\388becdf-55dd-4fcb-a32a-b8b5e01de2f3___R.S_HL 8054 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\3a188d29-5d0c-4707-bd8d-cfa29fe88eae___R.S_HL 8283 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\3b17dc66-b280-4a74-a698-e0ad3d00ea79___R.S_HL 8168 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\3bb783b4-736f-411e-a980-01d4ad88147e___R.S_HL 0648 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\3d03268f-ed6d-4dcf-af46-0197dd518e4c___R.S_HL 0621 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\3f1391a0-85c0-41f2-bd64-7bb9e6e6486e___R.S_HL 0618 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\3fdcf34b-cddd-4428-912b-251f982ec0da___R.S_HL 5542 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\3ff59355-b164-4a03-a51f-4c19dad684a8___R.S_HL 8198 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\40457fb6-406d-479f-a788-36851a0ff426___R.S_HL 8303 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\4118e80c-13cb-44ce-9094-df129c141499___R.S_HL 8296 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\41273258-e17c-44e1-a12d-bf8582235994___R.S_HL 0650 copy 3.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\43931e08-e92c-4c68-9334-b8554adb41fe___R.S_HL 8160 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\4634067c-4205-49d6-adc6-94e34e71374b___R.S_HL 8341 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\466155e6-ef86-4024-9c0a-de7ca09a1d07___R.S_HL 7986 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\4810995d-308d-4931-9b96-1021194e596e___R.S_HL 8258 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\482383a3-26f3-468c-807d-91f653941e23___R.S_HL 8323 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\48296a13-4359-4df3-b19d-d457c14721ba___R.S_HL 8157 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\4976825c-af34-4ba8-9e2d-2a6c25eae077___R.S_HL 8269 copy.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\49bbfde1-06f5-41fb-baeb-4008a097a021___R.S_HL 5538 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\4c7c0c9d-eade-4f48-9c77-da0e1b5f587e___R.S_HL 8104 copy 2_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\4ce0824c-0f77-4c6c-b7b8-40f0cd51d320___R.S_HL 8236 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\4de6bcf9-a5d6-4cca-b412-c9cb1fabf34f___R.S_HL 8284 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\4e78f502-e486-4057-b157-3065dd4abd86___R.S_HL 7993 copy 2.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\4ea4d667-2e5d-4440-83ee-5b0d68217272___R.S_HL 0651 copy 3_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\4f3347e6-ed68-4659-aa26-5591ea8c923e___R.S_HL 5505 copy_flipLR.jpg,Corn_(maize)___healthy
D:/Final_project_data/Train\Corn_(maize)___healthy\500c13c7-2b8e-43ea-b842-154de7cf7f50___R.S_HL 8003 copy 2_flipLR.jpg,Corn_(maize)___healthy
